,Crash_Year,Crash_Month,Crash_Day_Of_Week,Crash_Hour,Crash_Type,Crash_Longitude_GDA94,Crash_Latitude_GDA94,Loc_ABS_Statistical_Area_4,Loc_Federal_Electorate,Loc_ABS_Remoteness,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_Total,Crash_Speed_Limit,Crash_Date
19199,2001,November,Tuesday,15,Multi-Vehicle,153.1283796,-26.75236414,Sunshine Coast,Fisher,Major cities,0,1,0,0,1,70 km/h,200111
19200,2001,November,Tuesday,14,Single Vehicle,153.4639282,-28.12331839,Gold Coast,Mcpherson,Major cities,0,0,1,0,1,100 - 110 km/h,200111
19201,2001,November,Tuesday,8,Multi-Vehicle,153.02628159999998,-26.85194616,Sunshine Coast,Fisher,Inner regional,0,0,0,0,0,100 - 110 km/h,200111
19202,2001,November,Tuesday,8,Multi-Vehicle,152.6499229,-26.19729354,Wide Bay,Wide Bay,Inner regional,0,0,0,0,0,60 km/h,200111
19203,2001,November,Tuesday,17,Multi-Vehicle,152.69364,-25.53131875,Wide Bay,Wide Bay,Inner regional,0,0,1,0,1,60 km/h,200111
19204,2001,November,Tuesday,21,Hit pedestrian,152.6921824,-25.52214252,Wide Bay,Wide Bay,Inner regional,0,0,1,0,1,60 km/h,200111
19205,2001,November,Tuesday,9,Multi-Vehicle,151.9311011,-26.23801905,Wide Bay,Wide Bay,Outer regional,0,0,0,0,0,80 - 90 km/h,200111
19206,2001,November,Tuesday,19,Multi-Vehicle,151.95386519999997,-27.55771111,Toowoomba,Groom,Inner regional,0,0,0,1,1,60 km/h,200111
19207,2001,November,Tuesday,11,Multi-Vehicle,151.93266430000003,-27.56606418,Toowoomba,Groom,Inner regional,0,0,1,0,1,60 km/h,200111
19208,2001,November,Tuesday,16,Hit pedestrian,151.905531,-27.53561477,Toowoomba,Groom,Inner regional,0,0,1,0,1,80 - 90 km/h,200111
19209,2001,November,Tuesday,18,Single Vehicle,151.8790665,-26.3377564,Wide Bay,Flynn,Outer regional,0,1,0,0,1,60 km/h,200111
19210,2001,November,Tuesday,5,Other,149.3064264,-23.63574022,Fitzroy,Flynn,Remote,0,1,0,0,1,100 - 110 km/h,200111
19211,2001,November,Tuesday,17,Multi-Vehicle,148.1618701,-23.51630215,Fitzroy,Flynn,Outer regional,0,0,0,1,1,60 km/h,200111
19212,2001,November,Tuesday,20,Single Vehicle,151.2625825,-23.89523405,Fitzroy,Flynn,Inner regional,0,0,0,2,2,80 - 90 km/h,200111
19213,2001,November,Tuesday,15,Multi-Vehicle,149.1763024,-21.15354886,Mackay,Dawson,Inner regional,0,0,1,0,1,60 km/h,200111
19214,2001,November,Tuesday,16,Multi-Vehicle,148.3470179,-21.91705305,Mackay,Capricornia,Outer regional,0,0,0,2,2,100 - 110 km/h,200111
19215,2001,November,Tuesday,10,Single Vehicle,145.5872796,-20.40637731,Townsville,Kennedy,Very remote,0,0,0,0,0,100 - 110 km/h,200111
19216,2001,November,Tuesday,17,Multi-Vehicle,146.8305316,-19.26823489,Townsville,Herbert,Outer regional,0,0,0,0,0,60 km/h,200111
19217,2001,November,Tuesday,8,Multi-Vehicle,146.65396830000003,-19.23460126,Townsville,Kennedy,Outer regional,0,0,0,0,0,100 - 110 km/h,200111
19218,2001,November,Tuesday,17,Multi-Vehicle,145.7667961,-16.91020715,Cairns,Leichhardt,Outer regional,0,1,0,0,1,0 - 50 km/h,200111
19219,2001,November,Tuesday,15,Multi-Vehicle,145.77470060000002,-16.92294931,Cairns,Leichhardt,Outer regional,0,1,0,0,1,60 km/h,200111
19220,2001,November,Tuesday,9,Multi-Vehicle,145.73958149999999,-17.00949717,Cairns,Leichhardt,Outer regional,0,1,0,0,1,0 - 50 km/h,200111
19221,2001,November,Tuesday,7,Multi-Vehicle,145.5985786,-16.86938196,Cairns,Leichhardt,Outer regional,0,0,1,0,1,100 - 110 km/h,200111
19222,2001,November,Tuesday,18,Single Vehicle,145.58010339999998,-17.34792573,Cairns,Kennedy,Outer regional,0,0,1,0,1,100 - 110 km/h,200111
19223,2001,November,Tuesday,17,Multi-Vehicle,145.4721844,-16.54814664,Cairns,Leichhardt,Outer regional,0,0,0,0,0,80 - 90 km/h,200111
19224,2001,November,Tuesday,14,Multi-Vehicle,153.0462808,-27.63032673,Brisbane - South,Oxley,Major cities,0,2,0,0,2,80 - 90 km/h,200111
19225,2001,November,Tuesday,12,Multi-Vehicle,153.162838,-27.65023525,Logan - Beaudesert,Rankin,Major cities,0,0,1,0,1,60 km/h,200111
19226,2001,November,Tuesday,7,Multi-Vehicle,152.9572563,-27.56969248,Ipswich,Oxley,Major cities,0,0,1,0,1,0 - 50 km/h,200111
19227,2001,November,Tuesday,7,Multi-Vehicle,152.94120900000001,-27.54738156,Brisbane - West,Ryan,Major cities,0,0,0,3,3,80 - 90 km/h,200111
19228,2001,November,Wednesday,14,Multi-Vehicle,152.9433906,-27.4368137,Brisbane - West,Ryan,Major cities,0,0,0,1,1,60 km/h,200111
19229,2001,November,Wednesday,11,Multi-Vehicle,153.022807,-27.4702522,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,0 - 50 km/h,200111
19230,2001,November,Wednesday,18,Multi-Vehicle,153.022017,-27.46943319,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,0 - 50 km/h,200111
19231,2001,November,Wednesday,11,Multi-Vehicle,153.0183529,-27.46829468,Brisbane Inner City,Brisbane,Major cities,0,0,1,0,1,60 km/h,200111
19232,2001,November,Wednesday,16,Multi-Vehicle,153.0350191,-27.45264505,Brisbane Inner City,Brisbane,Major cities,0,0,0,1,1,0 - 50 km/h,200111
19233,2001,November,Wednesday,9,Multi-Vehicle,153.0269178,-27.45402003,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,60 km/h,200111
19234,2001,November,Wednesday,17,Multi-Vehicle,153.0574326,-27.53303856,Brisbane - South,Moreton,Major cities,0,2,0,0,2,60 km/h,200111
19235,2001,November,Wednesday,10,Multi-Vehicle,152.975651,-27.50278174,Brisbane - West,Ryan,Major cities,0,2,0,1,3,60 km/h,200111
19236,2001,November,Wednesday,6,Multi-Vehicle,152.99240600000002,-27.47621169,Brisbane Inner City,Ryan,Major cities,0,0,1,0,1,60 km/h,200111
19237,2001,November,Wednesday,11,Multi-Vehicle,153.0168876,-27.55791487,Brisbane - South,Moreton,Major cities,0,0,0,0,0,60 km/h,200111
19238,2001,November,Wednesday,15,Multi-Vehicle,153.051051,-27.32820802,Brisbane - North,Petrie,Major cities,0,0,0,0,0,100 - 110 km/h,200111
19239,2001,November,Wednesday,14,Multi-Vehicle,153.064401,-27.56996148,Brisbane - South,Moreton,Major cities,0,0,0,0,0,60 km/h,200111
19240,2001,November,Wednesday,11,Multi-Vehicle,153.0326215,-27.48605438,Brisbane - South,Griffith,Major cities,0,0,0,0,0,60 km/h,200111
19241,2001,November,Wednesday,18,Multi-Vehicle,153.017594,-27.474374400000002,Brisbane Inner City,Griffith,Major cities,0,0,0,0,0,60 km/h,200111
19242,2001,November,Wednesday,13,Multi-Vehicle,153.01143069999998,-27.39117864,Brisbane - North,Petrie,Major cities,0,0,0,1,1,60 km/h,200111
19243,2001,November,Wednesday,17,Multi-Vehicle,153.01942759999997,-27.37035467,Brisbane - North,Petrie,Major cities,0,0,0,0,0,70 km/h,200111
19244,2001,November,Wednesday,15,Multi-Vehicle,153.1557761,-27.69627234,Logan - Beaudesert,Forde,Major cities,0,0,0,0,0,70 km/h,200111
19245,2001,November,Wednesday,8,Multi-Vehicle,153.198656,-27.7015696,Logan - Beaudesert,Forde,Major cities,0,0,0,0,0,100 - 110 km/h,200111
19246,2001,November,Wednesday,15,Multi-Vehicle,152.8272417,-27.53161808,Ipswich,Ryan,Major cities,0,1,1,0,2,60 km/h,200111
19247,2001,November,Wednesday,8,Single Vehicle,152.9809637,-27.26655423,Moreton Bay - South,Dickson,Major cities,0,0,2,0,2,60 km/h,200111
19248,2001,November,Wednesday,13,Single Vehicle,153.11373559999998,-27.22660292,Moreton Bay - North,Petrie,Major cities,0,0,0,0,0,60 km/h,200111
19249,2001,November,Wednesday,17,Multi-Vehicle,153.098481,-27.24728557,Moreton Bay - North,Petrie,Major cities,0,0,0,2,2,60 km/h,200111
19250,2001,November,Wednesday,19,Multi-Vehicle,153.1045442,-27.25632225,Moreton Bay - North,Petrie,Major cities,0,0,2,0,2,60 km/h,200111
19251,2001,November,Wednesday,14,Multi-Vehicle,153.1296855,-27.62843902,Logan - Beaudesert,Rankin,Major cities,0,0,1,0,1,60 km/h,200111
19252,2001,November,Wednesday,16,Multi-Vehicle,152.9870059,-27.17798049,Moreton Bay - North,Longman,Major cities,0,0,1,0,1,60 km/h,200111
19253,2001,November,Wednesday,7,Single Vehicle,153.0054494,-27.19850794,Moreton Bay - North,Longman,Major cities,0,0,0,0,0,60 km/h,200111
19254,2001,November,Wednesday,16,Single Vehicle,152.7548565,-27.60981761,Ipswich,Blair,Major cities,0,0,0,0,0,60 km/h,200111
19255,2001,November,Wednesday,8,Multi-Vehicle,153.0314298,-27.43626007,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,60 km/h,200111
19256,2001,November,Wednesday,15,Single Vehicle,152.9458209,-27.41607308,Brisbane - West,Brisbane,Major cities,0,0,0,0,0,0 - 50 km/h,200111
19257,2001,November,Wednesday,7,Multi-Vehicle,152.96201010000001,-27.40599345,Brisbane - West,Brisbane,Major cities,0,0,0,0,0,60 km/h,200111
19258,2001,November,Wednesday,20,Single Vehicle,152.9649757,-27.38741296,Moreton Bay - South,Dickson,Major cities,0,0,0,0,0,60 km/h,200111
19259,2001,November,Wednesday,16,Multi-Vehicle,152.9614785,-27.40214197,Brisbane - West,Brisbane,Major cities,0,0,0,0,0,60 km/h,200111
19260,2001,November,Wednesday,7,Multi-Vehicle,152.9862476,-27.39913404,Brisbane - North,Petrie,Major cities,0,0,0,0,0,60 km/h,200111
19261,2001,November,Wednesday,13,Multi-Vehicle,153.1612889,-27.08708184,Moreton Bay - North,Longman,Inner regional,0,0,0,0,0,60 km/h,200111
19262,2001,November,Wednesday,8,Multi-Vehicle,153.3911013,-28.00981195,Gold Coast,Moncrieff,Major cities,0,0,1,0,1,60 km/h,200111
19263,2001,November,Wednesday,17,Single Vehicle,153.3311751,-27.92587592,Gold Coast,Fadden,Major cities,0,0,0,0,0,80 - 90 km/h,200111
19264,2001,November,Wednesday,11,Other,153.06525919999999,-26.68255478,Sunshine Coast,Fairfax,Major cities,0,0,1,0,1,0 - 50 km/h,200111
19265,2001,November,Wednesday,16,Multi-Vehicle,153.4295556,-27.99521279,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,0 - 50 km/h,200111
19266,2001,November,Wednesday,18,Multi-Vehicle,153.3990166,-27.92298854,Gold Coast,Fadden,Major cities,0,0,1,0,1,60 km/h,200111
19267,2001,November,Wednesday,7,Multi-Vehicle,153.3550538,-28.05051707,Gold Coast,Mcpherson,Major cities,0,0,1,0,1,60 km/h,200111
19268,2001,November,Wednesday,5,Multi-Vehicle,152.73841869999998,-27.663483799999998,Ipswich,Blair,Major cities,0,0,0,1,1,70 km/h,200111
19269,2001,November,Wednesday,23,Single Vehicle,152.09034540000002,-26.79317558,Wide Bay,Maranoa,Inner regional,0,1,0,0,1,100 - 110 km/h,200111
19270,2001,November,Wednesday,12,Multi-Vehicle,152.3519333,-24.86772681,Wide Bay,Hinkler,Inner regional,0,0,0,0,0,60 km/h,200111
19271,2001,November,Wednesday,8,Multi-Vehicle,152.41610930000002,-24.85327192,Wide Bay,Hinkler,Inner regional,0,0,0,0,0,100 - 110 km/h,200111
19272,2001,November,Wednesday,15,Multi-Vehicle,152.68430759999998,-25.54574692,Wide Bay,Wide Bay,Inner regional,0,0,0,0,0,60 km/h,200111
19273,2001,November,Wednesday,15,Single Vehicle,150.17226019999998,-25.88420838,Darling Downs - Maranoa,Flynn,Remote,0,1,0,0,1,100 - 110 km/h,200111
19274,2001,November,Wednesday,14,Single Vehicle,151.412569,-28.33289774,Darling Downs - Maranoa,Maranoa,Outer regional,0,0,0,1,1,100 - 110 km/h,200111
19275,2001,November,Wednesday,14,Single Vehicle,147.4006612,-27.43810031,Darling Downs - Maranoa,Maranoa,Remote,0,0,1,0,1,100 - 110 km/h,200111
19276,2001,November,Wednesday,12,Single Vehicle,139.201096,-25.88158231,Queensland - Outback,Maranoa,Very remote,0,0,0,0,0,100 - 110 km/h,200111
19277,2001,November,Wednesday,11,Single Vehicle,149.529998,-22.15124534,Mackay,Capricornia,Remote,0,0,2,0,2,100 - 110 km/h,200111
19278,2001,November,Wednesday,7,Multi-Vehicle,149.15336000000002,-21.16721178,Mackay,Dawson,Inner regional,0,0,0,0,0,60 km/h,200111
19279,2001,November,Wednesday,11,Single Vehicle,148.7011708,-20.40876965,Mackay,Dawson,Outer regional,0,0,1,0,1,100 - 110 km/h,200111
19280,2001,November,Wednesday,10,Multi-Vehicle,146.2594071,-20.06721315,Townsville,Kennedy,Outer regional,0,0,0,0,0,60 km/h,200111
19281,2001,November,Wednesday,18,Multi-Vehicle,146.72580359999998,-19.30031476,Townsville,Herbert,Outer regional,0,0,1,0,1,60 km/h,200111
19282,2001,November,Wednesday,5,Hit pedestrian,146.72009450000002,-19.41059451,Townsville,Herbert,Outer regional,0,1,0,0,1,80 - 90 km/h,200111
19283,2001,November,Wednesday,13,Multi-Vehicle,145.75678249999999,-16.93664343,Cairns,Leichhardt,Outer regional,0,4,0,0,4,60 km/h,200111
19284,2001,November,Wednesday,17,Multi-Vehicle,145.75994709999998,-16.92817043,Cairns,Leichhardt,Outer regional,0,0,0,0,0,60 km/h,200111
19285,2001,November,Wednesday,8,Single Vehicle,145.7638073,-16.91431083,Cairns,Leichhardt,Outer regional,0,0,0,0,0,60 km/h,200111
19286,2001,November,Wednesday,18,Multi-Vehicle,145.77265459999998,-16.92442759,Cairns,Leichhardt,Outer regional,0,0,0,0,0,60 km/h,200111
19287,2001,November,Wednesday,14,Single Vehicle,144.8553825,-17.79488023,Queensland - Outback,Kennedy,Very remote,0,0,0,0,0,100 - 110 km/h,200111
19288,2001,November,Wednesday,8,Single Vehicle,146.0285744,-17.52650373,Cairns,Kennedy,Outer regional,0,0,1,0,1,60 km/h,200111
19289,2001,November,Wednesday,7,Multi-Vehicle,146.027609,-17.52271206,Cairns,Kennedy,Outer regional,0,1,0,0,1,60 km/h,200111
19290,2001,November,Wednesday,12,Multi-Vehicle,145.4257425,-16.99897034,Cairns,Kennedy,Outer regional,0,0,0,1,1,60 km/h,200111
19291,2001,November,Wednesday,11,Multi-Vehicle,145.67857560000002,-17.55860609,Cairns,Kennedy,Outer regional,0,0,0,0,0,0 - 50 km/h,200111
19292,2001,November,Wednesday,7,Single Vehicle,145.69317080000002,-16.84081235,Cairns,Leichhardt,Outer regional,0,1,0,0,1,80 - 90 km/h,200111
19293,2001,November,Wednesday,8,Single Vehicle,145.7023251,-16.84857065,Cairns,Leichhardt,Outer regional,0,0,0,0,0,80 - 90 km/h,200111
19294,2001,November,Wednesday,10,Multi-Vehicle,153.0568427,-27.61155715,Brisbane - South,Moreton,Major cities,0,0,0,0,0,60 km/h,200111
19295,2001,November,Wednesday,9,Single Vehicle,152.9272249,-27.58814043,Ipswich,Oxley,Major cities,0,0,1,0,1,100 - 110 km/h,200111
19296,2001,November,Thursday,16,Multi-Vehicle,153.0399834,-27.5990567,Brisbane - South,Moreton,Major cities,0,0,1,0,1,60 km/h,200111
19297,2001,November,Thursday,14,Multi-Vehicle,153.028999,-27.50050535,Brisbane - South,Moreton,Major cities,0,0,0,1,1,60 km/h,200111
19298,2001,November,Thursday,14,Multi-Vehicle,153.083376,-27.49304713,Brisbane - South,Griffith,Major cities,0,0,0,0,0,60 km/h,200111
19299,2001,November,Thursday,8,Multi-Vehicle,153.0424975,-27.44686427,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,60 km/h,200111
19300,2001,November,Thursday,15,Multi-Vehicle,153.03377609999998,-27.45383634,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,60 km/h,200111
19301,2001,November,Thursday,16,Multi-Vehicle,153.0815336,-27.542064500000002,Brisbane - South,Bonner,Major cities,0,0,1,0,1,60 km/h,200111
19302,2001,November,Thursday,14,Multi-Vehicle,152.8781722,-27.55439906,Brisbane - West,Ryan,Major cities,0,0,1,0,1,60 km/h,200111
19303,2001,November,Thursday,10,Multi-Vehicle,153.02398359999998,-27.52389023,Brisbane - South,Moreton,Major cities,0,0,0,0,0,60 km/h,200111
19304,2001,November,Thursday,21,Multi-Vehicle,153.1003931,-27.47011523,Brisbane - East,Bonner,Major cities,0,0,0,2,2,70 km/h,200111
19305,2001,November,Thursday,12,Multi-Vehicle,153.10312040000002,-27.60722402,Brisbane - South,Moreton,Major cities,0,1,0,0,1,60 km/h,200111
19306,2001,November,Thursday,14,Multi-Vehicle,153.0460448,-27.47960846,Brisbane Inner City,Griffith,Major cities,0,0,1,0,1,60 km/h,200111
19307,2001,November,Thursday,9,Multi-Vehicle,153.1711167,-27.44560449,Brisbane - East,Bonner,Major cities,0,0,1,0,1,60 km/h,200111
19308,2001,November,Thursday,16,Multi-Vehicle,153.1173809,-27.47393708,Brisbane - East,Bonner,Major cities,0,0,0,0,0,60 km/h,200111
19309,2001,November,Thursday,17,Single Vehicle,153.0559595,-27.35261515,Brisbane - North,Lilley,Major cities,1,5,0,0,6,60 km/h,200111
19311,2001,November,Thursday,17,Multi-Vehicle,152.9736927,-27.30249086,Moreton Bay - South,Dickson,Major cities,0,0,0,1,1,0 - 50 km/h,200111
19312,2001,November,Thursday,17,Multi-Vehicle,153.0953221,-27.22694948,Moreton Bay - North,Petrie,Major cities,0,0,0,0,0,0 - 50 km/h,200111
19313,2001,November,Thursday,12,Single Vehicle,153.0811499,-27.22048237,Moreton Bay - North,Petrie,Major cities,0,1,0,0,1,60 km/h,200111
19314,2001,November,Thursday,7,Single Vehicle,153.134385,-27.61674396,Logan - Beaudesert,Rankin,Major cities,0,0,0,0,0,60 km/h,200111
19315,2001,November,Thursday,8,Multi-Vehicle,153.1179125,-27.6538397,Logan - Beaudesert,Rankin,Major cities,0,0,0,0,0,70 km/h,200111
19316,2001,November,Thursday,15,Single Vehicle,153.1102033,-27.6839951,Logan - Beaudesert,Rankin,Major cities,0,1,0,0,1,0 - 50 km/h,200111
19317,2001,November,Thursday,17,Multi-Vehicle,153.21569,-27.56827901,Brisbane - East,Bowman,Major cities,0,0,0,0,0,70 km/h,200111
19318,2001,November,Thursday,7,Single Vehicle,152.9775877,-27.15409293,Moreton Bay - North,Longman,Major cities,0,0,0,0,0,100 - 110 km/h,200111
19319,2001,November,Thursday,7,Multi-Vehicle,152.7474908,-27.59481978,Ipswich,Blair,Major cities,0,0,0,1,1,0 - 50 km/h,200111
19320,2001,November,Thursday,14,Multi-Vehicle,152.71736919999998,-27.57948391,Ipswich,Blair,Major cities,0,1,0,0,1,80 - 90 km/h,200111
19321,2001,November,Thursday,8,Hit pedestrian,152.9917254,-27.39533189,Brisbane - North,Petrie,Major cities,0,0,0,1,1,0 - 50 km/h,200111
19322,2001,November,Thursday,16,Multi-Vehicle,152.9868847,-27.40164599,Brisbane - North,Petrie,Major cities,0,0,2,0,2,60 km/h,200111
19323,2001,November,Thursday,8,Multi-Vehicle,152.9147898,-27.62420101,Ipswich,Oxley,Major cities,0,0,0,1,1,60 km/h,200111
19324,2001,November,Thursday,0,Single Vehicle,153.3806981,-28.08302303,Gold Coast,Mcpherson,Major cities,0,0,0,0,0,60 km/h,200111
19325,2001,November,Thursday,13,Multi-Vehicle,153.4144896,-28.03630041,Gold Coast,Moncrieff,Major cities,0,0,1,0,1,70 km/h,200111
19326,2001,November,Thursday,5,Single Vehicle,153.3882711,-28.08851472,Gold Coast,Mcpherson,Major cities,0,1,0,0,1,100 - 110 km/h,200111
19327,2001,November,Thursday,15,Multi-Vehicle,153.0891622,-26.53131403,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,0 - 50 km/h,200111
19328,2001,November,Thursday,20,Single Vehicle,153.3086763,-27.90781038,Gold Coast,Fadden,Major cities,0,1,1,0,2,60 km/h,200111
19329,2001,November,Thursday,16,Multi-Vehicle,153.09275580000002,-26.65620367,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,0 - 50 km/h,200111
19330,2001,November,Thursday,16,Single Vehicle,153.0676263,-26.64266294,Sunshine Coast,Fairfax,Major cities,0,0,0,2,2,60 km/h,200111
19331,2001,November,Thursday,15,Multi-Vehicle,153.32849040000002,-27.92631918,Gold Coast,Fadden,Major cities,0,0,1,0,1,60 km/h,200111
19332,2001,November,Thursday,16,Multi-Vehicle,153.3999452,-27.94823582,Gold Coast,Fadden,Major cities,0,0,0,0,0,60 km/h,200111
19333,2001,November,Thursday,10,Multi-Vehicle,153.4101086,-27.95787609,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,60 km/h,200111
19334,2001,November,Thursday,4,Hit pedestrian,153.359309,-27.98633146,Gold Coast,Fadden,Major cities,0,1,0,0,1,60 km/h,200111
19335,2001,November,Thursday,12,Multi-Vehicle,153.39498400000002,-27.96190376,Gold Coast,Moncrieff,Major cities,0,1,0,0,1,70 km/h,200111
19336,2001,November,Thursday,13,Multi-Vehicle,153.4221997,-27.97990939,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,60 km/h,200111
19337,2001,November,Thursday,15,Multi-Vehicle,153.388069,-27.91295704,Gold Coast,Fadden,Major cities,0,0,1,0,1,60 km/h,200111
19338,2001,November,Thursday,10,Multi-Vehicle,153.3880284,-27.90463264,Gold Coast,Fadden,Major cities,0,0,0,0,0,60 km/h,200111
19339,2001,November,Thursday,15,Single Vehicle,152.0844834,-27.75001886,Toowoomba,Blair,Inner regional,0,0,1,0,1,100 - 110 km/h,200111
19340,2001,November,Thursday,21,Multi-Vehicle,153.47688,-28.128106699999996,Gold Coast,Mcpherson,Major cities,0,0,0,0,0,70 km/h,200111
19341,2001,November,Thursday,23,Single Vehicle,153.0076142,-26.87972879,Sunshine Coast,Fisher,Inner regional,0,0,0,0,0,100 - 110 km/h,200111
19342,2001,November,Thursday,15,Single Vehicle,152.3743606,-24.88295392,Wide Bay,Hinkler,Inner regional,0,0,0,1,1,60 km/h,200111
19343,2001,November,Thursday,20,Multi-Vehicle,152.6404785,-26.16492278,Wide Bay,Wide Bay,Inner regional,0,0,2,0,2,100 - 110 km/h,200111
19344,2001,November,Thursday,21,Single Vehicle,152.5668138,-26.11324147,Wide Bay,Wide Bay,Inner regional,0,0,3,0,3,100 - 110 km/h,200111
19345,2001,November,Thursday,15,Multi-Vehicle,152.8596347,-25.29493797,Wide Bay,Hinkler,Inner regional,0,0,0,1,1,60 km/h,200111
19346,2001,November,Thursday,19,Multi-Vehicle,152.6943033,-25.53678675,Wide Bay,Wide Bay,Inner regional,0,0,0,0,0,60 km/h,200111
19347,2001,November,Thursday,13,Multi-Vehicle,152.6954498,-25.53248074,Wide Bay,Wide Bay,Inner regional,0,0,0,0,0,60 km/h,200111
19348,2001,November,Thursday,15,Multi-Vehicle,151.2656938,-27.179061800000003,Darling Downs - Maranoa,Maranoa,Inner regional,0,0,0,1,1,60 km/h,200111
19349,2001,November,Thursday,20,Other,148.83699740000003,-23.58554854,Fitzroy,Flynn,Outer regional,0,0,0,0,0,100 - 110 km/h,200111
19350,2001,November,Thursday,17,Other,150.8001822,-24.10267031,Fitzroy,Flynn,Outer regional,0,0,0,0,0,100 - 110 km/h,200111
19351,2001,November,Thursday,14,Single Vehicle,149.58746619999997,-23.80454942,Fitzroy,Flynn,Remote,0,0,0,0,0,100 - 110 km/h,200111
19352,2001,November,Thursday,0,Hit pedestrian,150.52304669999998,-23.36020345,Fitzroy,Capricornia,Inner regional,0,1,0,0,1,60 km/h,200111
19353,2001,November,Thursday,14,Multi-Vehicle,150.51638930000001,-23.31452298,Fitzroy,Capricornia,Inner regional,0,0,0,2,2,70 km/h,200111
19354,2001,November,Thursday,15,Multi-Vehicle,143.0387691,-22.38703533,Queensland - Outback,Flynn,Very remote,0,0,0,1,1,0 - 50 km/h,200111
19355,2001,November,Thursday,15,Single Vehicle,145.9437027,-17.99028295,Cairns,Kennedy,Outer regional,0,0,0,0,0,100 - 110 km/h,200111
